VentaID;Fecha;NroFactura;ClienteID;VendedorID;SucursalID;CanalVenta;MedioPago;EstadoVenta
VTA001602;11/02/2026;FAC-2026-001602;CLI0597;VEN12;SUC06;Local;Tarjeta Crédito;Completada
VTA001603;04/12/2025;FAC-2025-001603;CLI0196;VEN01;SUC01;Local;Tarjeta Crédito;Completada
VTA001604;24/04/2025;FAC-2025-001604;CLI0204;VEN10;SUC04;Local;Transferencia;Completada
VTA001605;21/02/2026;FAC-2026-001605;CLI0218;VEN03;SUC03;Marketplace;Transferencia;Completada
VTA001606;10/05/2025;FAC-2025-001606;CLI0433;VEN10;SUC04;Local;Efectivo;Completada
VTA001607;25/06/2026;FAC-2026-001607;CLI0141;VEN06;SUC06;Venta Telefónica;Tarjeta Crédito;Completada
VTA001608;03/03/2026;FAC-2026-001608;CLI0369;VEN04;SUC04;Web;Transferencia;Completada
VTA001609;26/03/2025;FAC-2025-001609;CLI0145;VEN08;SUC02;Local;Efectivo;Cancelada
VTA001610;02/05/2025;FAC-2025-001610;CLI0123;VEN06;SUC06;Venta Telefónica;Transferencia;Completada
VTA001611;14/10/2025;FAC-2025-001611;CLI0556;VEN13;SUC01;Marketplace;Transferencia;Completada
VTA001612;01/08/2025;FAC-2025-001612;CLI0530;VEN14;SUC02;Venta Telefónica;Tarjeta Débito;Completada
VTA001613;29/05/2026;FAC-2026-001613;CLI0393;VEN06;SUC06;Venta Telefónica;Tarjeta Crédito;Completada
VTA001614;21/04/2026;FAC-2026-001614;CLI0134;VEN09;SUC03;WhatsApp;Financiación Propia;Completada
VTA001615;03/10/2025;FAC-2025-001615;CLI0048;VEN12;SUC06;Venta Telefónica;Tarjeta Crédito;Completada
VTA001616;17/07/2025;FAC-2025-001616;CLI0484;VEN08;SUC02;Marketplace;Transferencia;Completada
VTA001617;12/06/2025;FAC-2025-001617;CLI0005;VEN13;SUC01;Marketplace;Transferencia;Completada
VTA001618;01/04/2025;FAC-2025-001618;CLI0504;VEN10;SUC04;Marketplace;Tarjeta Débito;Completada
VTA001619;11/06/2025;FAC-2025-001619;CLI0076;VEN05;SUC05;Web;Tarjeta Crédito;Cancelada
VTA001620;29/06/2026;FAC-2026-001620;CLI0177;VEN05;SUC05;Venta Telefónica;Efectivo;Cancelada
VTA001621;24/01/2025;FAC-2025-001621;CLI0590;VEN16;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA001622;12/11/2025;FAC-2025-001622;CLI0433;VEN17;SUC05;WhatsApp;Efectivo;Completada
VTA001623;13/02/2026;FAC-2026-001623;CLI0016;VEN17;SUC05;Local;Transferencia;Completada
VTA001624;12/07/2025;FAC-2025-001624;CLI0425;VEN01;SUC01;Web;Financiación Propia;Completada
VTA001625;11/02/2025;FAC-2025-001625;CLI0398;VEN05;SUC05;Web;Transferencia;Completada
VTA001626;24/05/2025;FAC-2025-001626;CLI0244;VEN15;SUC03;Marketplace;Tarjeta Débito;Completada
VTA001627;18/10/2025;FAC-2025-001627;CLI0261;VEN01;SUC01;Venta Telefónica;Transferencia;Completada
VTA001628;21/08/2025;FAC-2025-001628;CLI0444;VEN14;SUC02;Local;Transferencia;Completada
VTA001629;23/07/2026;FAC-2026-001629;CLI0238;VEN01;SUC01;Local;Tarjeta Débito;Completada
VTA001630;27/06/2025;FAC-2025-001630;CLI0274;VEN11;SUC05;WhatsApp;Transferencia;Completada
VTA001631;14/02/2026;FAC-2026-001631;CLI0572;VEN04;SUC04;WhatsApp;Financiación Propia;Completada
VTA001632;31/05/2025;FAC-2025-001632;CLI0260;VEN12;SUC06;Marketplace;Efectivo;Completada
VTA001633;19/11/2025;FAC-2025-001633;CLI0445;VEN06;SUC06;Local;Tarjeta Crédito;Pendiente
VTA001634;25/04/2025;FAC-2025-001634;CLI0250;VEN16;SUC04;Web;Tarjeta Crédito;Completada
VTA001635;05/01/2025;FAC-2025-001635;CLI0482;VEN13;SUC01;Marketplace;Financiación Propia;Completada
VTA001636;05/05/2025;FAC-2025-001636;CLI0415;VEN16;SUC04;WhatsApp;Financiación Propia;Completada
VTA001637;23/05/2025;FAC-2025-001637;CLI0273;VEN02;SUC02;Marketplace;Tarjeta Crédito;Completada
VTA001638;22/11/2025;FAC-2025-001638;CLI0526;VEN15;SUC03;WhatsApp;Tarjeta Crédito;Completada
VTA001639;29/01/2026;FAC-2026-001639;CLI0002;VEN17;SUC05;WhatsApp;Financiación Propia;Completada
VTA001640;19/03/2026;FAC-2026-001640;CLI0018;VEN05;SUC05;Web;Financiación Propia;Completada
VTA001641;21/11/2025;FAC-2025-001641;CLI0340;VEN18;SUC06;Marketplace;Efectivo;Completada
VTA001642;17/12/2025;FAC-2025-001642;CLI0392;VEN01;SUC01;Marketplace;Financiación Propia;Completada
VTA001643;21/09/2025;FAC-2025-001643;CLI0349;VEN08;SUC02;WhatsApp;Financiación Propia;Completada
VTA001644;06/08/2025;FAC-2025-001644;CLI0193;VEN16;SUC04;WhatsApp;Tarjeta Crédito;Completada
VTA001645;02/07/2026;FAC-2026-001645;CLI0384;VEN11;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA001646;28/08/2025;FAC-2025-001646;CLI0125;VEN09;SUC03;Marketplace;Transferencia;Completada
VTA001647;07/07/2025;FAC-2025-001647;CLI0197;VEN05;SUC05;Venta Telefónica;Efectivo;Completada
VTA001648;16/08/2025;FAC-2025-001648;CLI0215;VEN03;SUC03;Venta Telefónica;Financiación Propia;Completada
VTA001649;16/03/2026;FAC-2026-001649;CLI0014;VEN11;SUC05;Local;Transferencia;Completada
VTA001650;24/01/2025;FAC-2025-001650;CLI0380;VEN09;SUC03;Web;Efectivo;Completada
VTA001651;19/02/2026;FAC-2026-001651;CLI0157;VEN03;SUC03;Marketplace;Financiación Propia;Completada
VTA001652;02/02/2025;FAC-2025-001652;CLI0142;VEN09;SUC03;Venta Telefónica;Efectivo;Completada
VTA001653;05/01/2025;FAC-2025-001653;CLI0283;VEN10;SUC04;WhatsApp;Tarjeta Débito;Completada
VTA001654;30/03/2026;FAC-2026-001654;CLI0310;VEN11;SUC05;Venta Telefónica;Tarjeta Débito;Completada
VTA001655;11/07/2026;FAC-2026-001655;CLI0053;VEN13;SUC01;WhatsApp;Financiación Propia;Cancelada
VTA001656;24/04/2026;FAC-2026-001656;CLI0159;VEN02;SUC02;Web;Financiación Propia;Completada
VTA001657;20/06/2025;FAC-2025-001657;CLI0284;VEN18;SUC06;Marketplace;Efectivo;Completada
VTA001658;11/07/2026;FAC-2026-001658;CLI0590;VEN11;SUC05;Web;Financiación Propia;Completada
VTA001659;21/04/2026;FAC-2026-001659;CLI0306;VEN18;SUC06;Marketplace;Financiación Propia;Completada
VTA001660;01/02/2025;FAC-2025-001660;CLI0310;VEN15;SUC03;Marketplace;Tarjeta Crédito;Completada
VTA001661;22/02/2025;FAC-2025-001661;CLI0076;VEN04;SUC04;Web;Financiación Propia;Completada
VTA001662;24/10/2025;FAC-2025-001662;CLI0258;VEN16;SUC04;Web;Financiación Propia;Completada
VTA001663;04/06/2025;FAC-2025-001663;CLI0195;VEN18;SUC06;Venta Telefónica;Tarjeta Crédito;Completada
VTA001664;08/11/2025;FAC-2025-001664;CLI0252;VEN08;SUC02;Venta Telefónica;Transferencia;Completada
VTA001665;24/04/2026;FAC-2026-001665;CLI0002;VEN10;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA001666;26/04/2025;FAC-2025-001666;CLI0528;VEN15;SUC03;Web;Tarjeta Débito;Completada
VTA001667;25/04/2025;FAC-2025-001667;CLI0318;VEN07;SUC01;WhatsApp;Transferencia;Completada
VTA001668;22/05/2025;FAC-2025-001668;CLI0162;VEN13;SUC01;Marketplace;Efectivo;Completada
VTA001669;16/05/2026;FAC-2026-001669;CLI0272;VEN02;SUC02;Local;Tarjeta Débito;Completada
VTA001670;14/08/2025;FAC-2025-001670;CLI0104;VEN05;SUC05;Local;Tarjeta Débito;Completada
VTA001671;26/04/2026;FAC-2026-001671;CLI0035;VEN06;SUC06;Local;Financiación Propia;Completada
VTA001672;02/06/2025;FAC-2025-001672;CLI0040;VEN12;SUC06;Venta Telefónica;Financiación Propia;Completada
VTA001673;17/02/2025;FAC-2025-001673;CLI0029;VEN06;SUC06;Local;Tarjeta Débito;Completada
VTA001674;27/02/2025;FAC-2025-001674;CLI0374;VEN16;SUC04;Marketplace;Efectivo;Completada
VTA001675;23/11/2025;FAC-2025-001675;CLI0337;VEN01;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA001676;28/01/2025;FAC-2025-001676;CLI0259;VEN11;SUC05;Marketplace;Tarjeta Crédito;Completada
VTA001677;20/10/2025;FAC-2025-001677;CLI0169;VEN06;SUC06;Venta Telefónica;Tarjeta Crédito;Completada
VTA001678;07/02/2025;FAC-2025-001678;CLI0364;VEN10;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA001679;31/08/2025;FAC-2025-001679;CLI0078;VEN18;SUC06;Web;Tarjeta Crédito;Completada
VTA001680;15/03/2025;FAC-2025-001680;CLI0311;VEN13;SUC01;Marketplace;Financiación Propia;Completada
VTA001681;08/10/2025;FAC-2025-001681;CLI0361;VEN10;SUC04;WhatsApp;Efectivo;Completada
VTA001682;04/06/2025;FAC-2025-001682;CLI0357;VEN09;SUC03;WhatsApp;Tarjeta Crédito;Completada
VTA001683;06/07/2026;FAC-2026-001683;CLI0600;VEN01;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA001684;24/11/2025;FAC-2025-001684;CLI0349;VEN05;SUC05;WhatsApp;Efectivo;Completada
VTA001685;23/09/2025;FAC-2025-001685;CLI0237;VEN09;SUC03;Local;Tarjeta Débito;Completada
VTA001686;15/10/2025;FAC-2025-001686;CLI0060;VEN16;SUC04;Web;Tarjeta Crédito;Completada
VTA001687;07/06/2026;FAC-2026-001687;CLI0453;VEN18;SUC06;WhatsApp;Transferencia;Completada
VTA001688;08/09/2025;FAC-2025-001688;CLI0058;VEN09;SUC03;Local;Transferencia;Completada
VTA001689;07/07/2026;FAC-2026-001689;CLI0186;VEN14;SUC02;Web;Tarjeta Crédito;Completada
VTA001690;23/01/2025;FAC-2025-001690;CLI0037;VEN14;SUC02;Venta Telefónica;Financiación Propia;Completada
VTA001691;15/07/2025;FAC-2025-001691;CLI0285;VEN15;SUC03;Local;Tarjeta Crédito;Completada
VTA001692;02/05/2026;FAC-2026-001692;CLI0189;VEN14;SUC02;Web;Efectivo;Completada
VTA001693;21/03/2025;FAC-2025-001693;CLI0519;VEN02;SUC02;Venta Telefónica;Efectivo;Completada
VTA001694;15/02/2026;FAC-2026-001694;CLI0511;VEN17;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA001695;04/07/2026;FAC-2026-001695;CLI0397;VEN07;SUC01;Local;Transferencia;Completada
VTA001696;15/07/2025;FAC-2025-001696;CLI0072;VEN15;SUC03;Marketplace;Tarjeta Crédito;Completada
VTA001697;29/04/2025;FAC-2025-001697;CLI0584;VEN17;SUC05;Web;Financiación Propia;Completada
VTA001698;11/10/2025;FAC-2025-001698;CLI0450;VEN08;SUC02;Marketplace;Transferencia;Completada
VTA001699;02/07/2026;FAC-2026-001699;CLI0390;VEN17;SUC05;Local;Transferencia;Completada
VTA001700;16/07/2026;FAC-2026-001700;CLI0383;VEN06;SUC06;Web;Tarjeta Crédito;Completada
VTA001701;27/07/2026;FAC-2026-001701;CLI0357;VEN15;SUC03;WhatsApp;Financiación Propia;Completada
VTA001702;09/08/2025;FAC-2025-001702;CLI0034;VEN10;SUC04;Web;Efectivo;Completada
VTA001703;12/01/2025;FAC-2025-001703;CLI0146;VEN06;SUC06;Local;Tarjeta Crédito;Completada
VTA001704;21/03/2025;FAC-2025-001704;CLI0459;VEN15;SUC03;Marketplace;Tarjeta Débito;Completada
VTA001705;04/05/2025;FAC-2025-001705;CLI0458;VEN01;SUC01;Marketplace;Tarjeta Débito;Completada
VTA001706;04/04/2026;FAC-2026-001706;CLI0388;VEN12;SUC06;Web;Financiación Propia;Completada
VTA001707;18/06/2025;FAC-2025-001707;CLI0381;VEN06;SUC06;Local;Tarjeta Crédito;Completada
VTA001708;02/07/2025;FAC-2025-001708;CLI0407;VEN05;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA001709;09/12/2025;FAC-2025-001709;CLI0078;VEN07;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA001710;03/08/2025;FAC-2025-001710;CLI0409;VEN17;SUC05;Marketplace;Tarjeta Débito;Completada
VTA001711;30/01/2025;FAC-2025-001711;CLI0535;VEN07;SUC01;Web;Tarjeta Débito;Completada
VTA001712;06/05/2026;FAC-2026-001712;CLI0510;VEN10;SUC04;Local;Transferencia;Completada
VTA001713;15/04/2026;FAC-2026-001713;CLI0040;VEN14;SUC02;Local;Transferencia;Completada
VTA001714;28/03/2026;FAC-2026-001714;CLI0029;VEN17;SUC05;Web;Efectivo;Completada
VTA001715;02/02/2025;FAC-2025-001715;CLI0407;VEN18;SUC06;Web;Efectivo;Completada
VTA001716;22/10/2025;FAC-2025-001716;CLI0529;VEN16;SUC04;Web;Efectivo;Completada
VTA001717;08/09/2025;FAC-2025-001717;CLI0103;VEN13;SUC01;Local;Financiación Propia;Pendiente
VTA001718;20/01/2026;FAC-2026-001718;CLI0277;VEN04;SUC04;Venta Telefónica;Tarjeta Crédito;Completada
VTA001719;15/09/2025;FAC-2025-001719;CLI0182;VEN10;SUC04;WhatsApp;Financiación Propia;Completada
VTA001720;23/05/2026;FAC-2026-001720;CLI0174;VEN13;SUC01;WhatsApp;Tarjeta Débito;Completada
VTA001721;19/05/2025;FAC-2025-001721;CLI0077;VEN11;SUC05;Local;Financiación Propia;Completada
VTA001722;21/10/2025;FAC-2025-001722;CLI0549;VEN15;SUC03;Web;Tarjeta Crédito;Completada
VTA001723;05/07/2026;FAC-2026-001723;CLI0500;VEN15;SUC03;WhatsApp;Financiación Propia;Completada
VTA001724;03/07/2026;FAC-2026-001724;CLI0596;VEN02;SUC02;Web;Tarjeta Débito;Completada
VTA001725;10/01/2025;FAC-2025-001725;CLI0097;VEN08;SUC02;Web;Tarjeta Débito;Completada
VTA001726;08/01/2025;FAC-2025-001726;CLI0151;VEN18;SUC06;Web;Financiación Propia;Completada
VTA001727;01/02/2026;FAC-2026-001727;CLI0043;VEN14;SUC02;WhatsApp;Financiación Propia;Completada
VTA001728;20/01/2025;FAC-2025-001728;CLI0599;VEN03;SUC03;Local;Financiación Propia;Completada
VTA001729;25/04/2026;FAC-2026-001729;CLI0099;VEN12;SUC06;WhatsApp;Tarjeta Débito;Completada
VTA001730;05/05/2026;FAC-2026-001730;CLI0177;VEN08;SUC02;Marketplace;Transferencia;Completada
VTA001731;19/12/2025;FAC-2025-001731;CLI0580;VEN04;SUC04;Venta Telefónica;Tarjeta Crédito;Completada
VTA001732;18/04/2025;FAC-2025-001732;CLI0527;VEN03;SUC03;Venta Telefónica;Efectivo;Completada
VTA001733;25/11/2025;FAC-2025-001733;CLI0127;VEN18;SUC06;Web;Tarjeta Crédito;Completada
VTA001734;31/05/2026;FAC-2026-001734;CLI0454;VEN01;SUC01;Marketplace;Tarjeta Débito;Completada
VTA001735;21/06/2026;FAC-2026-001735;CLI0430;VEN04;SUC04;Venta Telefónica;Tarjeta Débito;Completada
VTA001736;07/05/2026;FAC-2026-001736;CLI0340;VEN14;SUC02;Marketplace;Tarjeta Débito;Completada
VTA001737;01/11/2025;FAC-2025-001737;CLI0436;VEN13;SUC01;Marketplace;Transferencia;Completada
VTA001738;16/05/2025;FAC-2025-001738;CLI0425;VEN05;SUC05;WhatsApp;Transferencia;Completada
VTA001739;11/06/2025;FAC-2025-001739;CLI0169;VEN04;SUC04;WhatsApp;Financiación Propia;Completada
VTA001740;10/12/2025;FAC-2025-001740;CLI0363;VEN08;SUC02;Venta Telefónica;Tarjeta Crédito;Completada
VTA001741;23/09/2025;FAC-2025-001741;CLI0154;VEN04;SUC04;Web;Efectivo;Completada
VTA001742;23/12/2025;FAC-2025-001742;CLI0408;VEN13;SUC01;Web;Efectivo;Completada
VTA001743;10/12/2025;FAC-2025-001743;CLI0529;VEN06;SUC06;Web;Tarjeta Débito;Completada
VTA001744;21/12/2025;FAC-2025-001744;CLI0196;VEN12;SUC06;Local;Tarjeta Débito;Completada
VTA001745;04/05/2026;FAC-2026-001745;CLI0235;VEN18;SUC06;Marketplace;Efectivo;Completada
VTA001746;10/03/2026;FAC-2026-001746;CLI0497;VEN17;SUC05;Marketplace;Transferencia;Completada
VTA001747;27/07/2025;FAC-2025-001747;CLI0322;VEN09;SUC03;Web;Financiación Propia;Completada
VTA001748;02/02/2026;FAC-2026-001748;CLI0464;VEN09;SUC03;Local;Transferencia;Completada
VTA001749;25/08/2025;FAC-2025-001749;CLI0082;VEN18;SUC06;Web;Efectivo;Completada
VTA001750;10/03/2025;FAC-2025-001750;CLI0121;VEN18;SUC06;Web;Financiación Propia;Completada
VTA001751;24/01/2026;FAC-2026-001751;CLI0042;VEN18;SUC06;Web;Transferencia;Completada
VTA001752;23/03/2025;FAC-2025-001752;CLI0560;VEN07;SUC01;Local;Transferencia;Completada
VTA001753;16/03/2025;FAC-2025-001753;CLI0256;VEN17;SUC05;Marketplace;Tarjeta Crédito;Completada
VTA001754;26/12/2025;FAC-2025-001754;CLI0473;VEN01;SUC01;Web;Financiación Propia;Completada
VTA001755;18/04/2025;FAC-2025-001755;CLI0082;VEN04;SUC04;Venta Telefónica;Transferencia;Completada
VTA001756;28/03/2025;FAC-2025-001756;CLI0388;VEN12;SUC06;WhatsApp;Efectivo;Completada
VTA001757;01/01/2025;FAC-2025-001757;CLI0509;VEN09;SUC03;Local;Tarjeta Crédito;Completada
VTA001758;28/01/2026;FAC-2026-001758;CLI0072;VEN03;SUC03;Venta Telefónica;Transferencia;Completada
VTA001759;02/05/2026;FAC-2026-001759;CLI0331;VEN07;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA001760;01/07/2025;FAC-2025-001760;CLI0406;VEN04;SUC04;Local;Tarjeta Crédito;Completada
VTA001761;18/05/2025;FAC-2025-001761;CLI0289;VEN12;SUC06;Marketplace;Tarjeta Débito;Completada
VTA001762;29/10/2025;FAC-2025-001762;CLI0092;VEN16;SUC04;Local;Efectivo;Pendiente
VTA001763;04/01/2026;FAC-2026-001763;CLI0123;VEN06;SUC06;WhatsApp;Transferencia;Completada
VTA001764;25/04/2025;FAC-2025-001764;CLI0427;VEN17;SUC05;Web;Transferencia;Completada
VTA001765;16/12/2025;FAC-2025-001765;CLI0587;VEN10;SUC04;Marketplace;Transferencia;Completada
VTA001766;28/03/2025;FAC-2025-001766;CLI0534;VEN01;SUC01;Local;Transferencia;Completada
VTA001767;07/01/2025;FAC-2025-001767;CLI0339;VEN09;SUC03;Marketplace;Tarjeta Débito;Completada
VTA001768;11/02/2026;FAC-2026-001768;CLI0157;VEN08;SUC02;Marketplace;Tarjeta Débito;Completada
VTA001769;04/02/2025;FAC-2025-001769;CLI0439;VEN12;SUC06;Web;Financiación Propia;Completada
VTA001770;10/11/2025;FAC-2025-001770;CLI0314;VEN10;SUC04;Web;Transferencia;Completada
VTA001771;01/09/2025;FAC-2025-001771;CLI0167;VEN08;SUC02;WhatsApp;Tarjeta Débito;Completada
VTA001772;15/09/2025;FAC-2025-001772;CLI0120;VEN05;SUC05;Local;Efectivo;Completada
VTA001773;25/05/2025;FAC-2025-001773;CLI0526;VEN12;SUC06;Marketplace;Efectivo;Completada
VTA001774;18/11/2025;FAC-2025-001774;CLI0184;VEN04;SUC04;Local;Transferencia;Completada
VTA001775;19/10/2025;FAC-2025-001775;CLI0298;VEN10;SUC04;WhatsApp;Tarjeta Débito;Completada
VTA001776;12/09/2025;FAC-2025-001776;CLI0426;VEN14;SUC02;Local;Tarjeta Crédito;Completada
VTA001777;21/03/2025;FAC-2025-001777;CLI0358;VEN17;SUC05;WhatsApp;Transferencia;Cancelada
VTA001778;18/05/2025;FAC-2025-001778;CLI0108;VEN03;SUC03;Local;Tarjeta Débito;Completada
VTA001779;29/06/2026;FAC-2026-001779;CLI0387;VEN04;SUC04;Local;Tarjeta Crédito;Completada
VTA001780;27/07/2026;FAC-2026-001780;CLI0364;VEN17;SUC05;Local;Tarjeta Crédito;Completada
VTA001781;04/09/2025;FAC-2025-001781;CLI0222;VEN13;SUC01;Venta Telefónica;Tarjeta Crédito;Completada
VTA001782;02/01/2025;FAC-2025-001782;CLI0292;VEN02;SUC02;Marketplace;Tarjeta Débito;Completada
VTA001783;19/04/2026;FAC-2026-001783;CLI0314;VEN12;SUC06;Local;Tarjeta Débito;Completada
VTA001784;27/01/2026;FAC-2026-001784;CLI0538;VEN02;SUC02;Venta Telefónica;Tarjeta Crédito;Completada
VTA001785;15/06/2026;FAC-2026-001785;CLI0116;VEN10;SUC04;Marketplace;Transferencia;Completada
VTA001786;28/07/2025;FAC-2025-001786;CLI0366;VEN03;SUC03;WhatsApp;Efectivo;Completada
VTA001787;29/03/2026;FAC-2026-001787;CLI0395;VEN16;SUC04;Local;Tarjeta Débito;Completada
VTA001788;05/10/2025;FAC-2025-001788;CLI0592;VEN09;SUC03;Web;Financiación Propia;Completada
VTA001789;22/06/2026;FAC-2026-001789;CLI0521;VEN11;SUC05;Marketplace;Financiación Propia;Completada
VTA001790;02/11/2025;FAC-2025-001790;CLI0400;VEN02;SUC02;Marketplace;Financiación Propia;Completada
VTA001791;20/01/2026;FAC-2026-001791;CLI0240;VEN10;SUC04;Local;Tarjeta Crédito;Completada
VTA001792;23/06/2025;FAC-2025-001792;CLI0138;VEN17;SUC05;Venta Telefónica;Tarjeta Crédito;Completada
VTA001793;14/07/2026;FAC-2026-001793;CLI0287;VEN05;SUC05;Web;Tarjeta Débito;Completada
VTA001794;28/04/2026;FAC-2026-001794;CLI0352;VEN01;SUC01;Local;Efectivo;Completada
VTA001795;20/10/2025;FAC-2025-001795;CLI0507;VEN10;SUC04;Marketplace;Transferencia;Completada
VTA001796;02/11/2025;FAC-2025-001796;CLI0329;VEN18;SUC06;Web;Financiación Propia;Completada
VTA001797;13/07/2025;FAC-2025-001797;CLI0120;VEN09;SUC03;Local;Tarjeta Crédito;Completada
VTA001798;02/04/2026;FAC-2026-001798;CLI0374;VEN12;SUC06;Marketplace;Efectivo;Completada
VTA001799;23/06/2025;FAC-2025-001799;CLI0263;VEN05;SUC05;WhatsApp;Tarjeta Débito;Completada
VTA001800;04/11/2025;FAC-2025-001800;CLI0013;VEN08;SUC02;WhatsApp;Efectivo;Completada
VTA001801;16/01/2026;FAC-2026-001801;CLI0062;VEN10;SUC04;Local;Financiación Propia;Completada
VTA001802;20/02/2026;FAC-2026-001802;CLI0293;VEN10;SUC04;Local;Transferencia;Completada
VTA001803;28/03/2025;FAC-2025-001803;CLI0388;VEN15;SUC03;Venta Telefónica;Tarjeta Crédito;Cancelada
VTA001804;20/09/2025;FAC-2025-001804;CLI0098;VEN14;SUC02;Venta Telefónica;Tarjeta Débito;Completada
VTA001805;12/03/2026;FAC-2026-001805;CLI0345;VEN14;SUC02;WhatsApp;Efectivo;Completada
VTA001806;28/02/2026;FAC-2026-001806;CLI0533;VEN18;SUC06;Local;Tarjeta Crédito;Completada
VTA001807;16/03/2026;FAC-2026-001807;CLI0253;VEN09;SUC03;Venta Telefónica;Tarjeta Crédito;Completada
VTA001808;05/06/2026;FAC-2026-001808;CLI0402;VEN04;SUC04;Marketplace;Transferencia;Completada
VTA001809;10/02/2025;FAC-2025-001809;CLI0105;VEN01;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA001810;13/10/2025;FAC-2025-001810;CLI0215;VEN15;SUC03;Local;Transferencia;Completada
VTA001811;22/02/2025;FAC-2025-001811;CLI0141;VEN15;SUC03;Local;Tarjeta Débito;Completada
VTA001812;24/02/2025;FAC-2025-001812;CLI0157;VEN08;SUC02;Marketplace;Financiación Propia;Completada
VTA001813;11/02/2026;FAC-2026-001813;CLI0197;VEN02;SUC02;WhatsApp;Tarjeta Débito;Completada
VTA001814;08/11/2025;FAC-2025-001814;CLI0388;VEN13;SUC01;Marketplace;Tarjeta Débito;Completada
VTA001815;20/05/2026;FAC-2026-001815;CLI0385;VEN13;SUC01;Marketplace;Financiación Propia;Completada
VTA001816;28/05/2025;FAC-2025-001816;CLI0477;VEN13;SUC01;WhatsApp;Efectivo;Completada
VTA001817;12/01/2025;FAC-2025-001817;CLI0258;VEN06;SUC06;Local;Efectivo;Completada
VTA001818;24/05/2025;FAC-2025-001818;CLI0130;VEN17;SUC05;WhatsApp;Efectivo;Completada
VTA001819;25/05/2025;FAC-2025-001819;CLI0248;VEN18;SUC06;Web;Financiación Propia;Completada
VTA001820;29/09/2025;FAC-2025-001820;CLI0291;VEN16;SUC04;Web;Efectivo;Completada
VTA001821;29/09/2025;FAC-2025-001821;CLI0519;VEN04;SUC04;Venta Telefónica;Financiación Propia;Completada
VTA001822;24/04/2025;FAC-2025-001822;CLI0449;VEN18;SUC06;Marketplace;Transferencia;Completada
VTA001823;01/02/2025;FAC-2025-001823;CLI0305;VEN17;SUC05;Web;Transferencia;Completada
VTA001824;12/02/2025;FAC-2025-001824;CLI0103;VEN18;SUC06;Local;Financiación Propia;Completada
VTA001825;21/06/2026;FAC-2026-001825;CLI0361;VEN13;SUC01;Marketplace;Tarjeta Crédito;Completada
VTA001826;15/04/2026;FAC-2026-001826;CLI0460;VEN03;SUC03;Local;Tarjeta Crédito;Completada
VTA001827;11/07/2026;FAC-2026-001827;CLI0058;VEN06;SUC06;Web;Tarjeta Débito;Completada
VTA001828;13/02/2026;FAC-2026-001828;CLI0153;VEN04;SUC04;WhatsApp;Tarjeta Crédito;Completada
VTA001829;07/05/2026;FAC-2026-001829;CLI0134;VEN17;SUC05;WhatsApp;Financiación Propia;Completada
VTA001830;30/04/2025;FAC-2025-001830;CLI0136;VEN01;SUC01;Web;Efectivo;Completada
VTA001831;28/07/2026;FAC-2026-001831;CLI0057;VEN12;SUC06;Marketplace;Tarjeta Crédito;Completada
VTA001832;05/05/2026;FAC-2026-001832;CLI0195;VEN09;SUC03;Marketplace;Efectivo;Completada
VTA001833;27/05/2026;FAC-2026-001833;CLI0600;VEN14;SUC02;Venta Telefónica;Tarjeta Crédito;Completada
VTA001834;12/06/2026;FAC-2026-001834;CLI0224;VEN07;SUC01;Marketplace;Transferencia;Completada
